Status_Account_A14,credit_duration_ratio,Credit_Amount,credit_age_ratio,age_credit_interaction,Duration,Age,Status_Account_A11,Credit_History_A34,Installment_Rate,Savings_A61,Property_A121,Residence_Since,Status_Account_A12,Other_Plans_A143,Savings_A65,duration_short,Employment_A72,Other_Plans_A141,Housing_A152,Existing_Credits,Purpose_A43,Personal_Status_A93,duration_long,Personal_Status_A92,Job_A173,Employment_A74,Purpose_A40,duration_medium,Purpose_A42
0,64.6923076923077,841,35.041666666666664,19.343,12,23,0,0,2,0,1,4,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,186.16129032258064,5771,221.96153846153845,144.275,30,25,0,1,4,1,0,2,0,1,0,0,0,0,1,2,1,0,1,1,1,1,0,0,0
1,119.61538461538461,1555,27.767857142857142,85.525,12,55,0,0,4,0,0,4,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0
0,51.4,1285,38.93939393939394,41.12,24,32,1,0,4,0,0,4,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0
0,185.57142857142858,1299,17.32,96.126,6,74,0,1,1,1,1,1,0,1,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0
0,79.4375,1271,31.775,49.569,15,39,0,1,3,0,0,4,0,1,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0
1,55.72,1393,43.53125,43.183,24,31,0,0,2,1,1,2,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
0,53.15384615384615,691,19.194444444444443,24.185,12,35,1,1,4,1,0,3,0,1,0,1,0,0,1,2,0,1,0,0,1,0,1,0,0
1,315.3125,5045,84.08333333333333,297.655,15,59,0,1,1,0,0,4,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
0,111.78947368421052,2124,84.96,50.976,18,24,1,1,4,1,1,4,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1
0,170.30769230769232,2214,88.56,53.136,12,24,1,0,4,1,0,3,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1,576.3636363636364,12680,409.03225806451616,380.4,21,30,0,1,4,0,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
1,98.52,2463,87.96428571428571,66.501,24,27,0,1,4,0,0,3,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1,1,0
0,88.84615384615384,1155,28.170731707317074,46.2,12,40,0,0,3,1,1,3,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0
0,100.25806451612904,3108,97.125,96.348,30,31,1,0,2,1,0,4,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,263.72727272727275,2901,90.65625,89.931,10,31,0,0,1,0,1,4,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
0,278.2307692307692,3617,124.72413793103448,101.276,12,28,0,1,1,1,0,4,1,1,0,1,0,0,0,3,0,1,0,0,1,0,0,0,1
1,127.3076923076923,1655,25.859375,104.265,12,63,0,1,2,1,1,4,0,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0
0,112.48,2812,104.14814814814815,73.112,24,26,1,0,2,0,1,4,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,217.97297297297297,8065,310.1923076923077,201.625,36,25,1,1,3,1,0,2,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0
1,148.86363636363637,3275,88.51351351351352,117.9,21,36,0,1,1,1,0,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,88.92,2223,41.943396226415096,115.596,24,52,0,1,4,0,0,4,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,1,0
0,113.84615384615384,1480,22.08955223880597,97.68,12,66,0,1,2,0,0,4,0,0,0,1,0,1,0,3,0,1,0,0,0,0,1,0,0
0,54.84,1371,52.73076923076923,34.275,24,25,1,0,4,0,1,4,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
1,95.54054054054055,3535,93.02631578947368,130.795,36,37,0,1,4,1,0,4,0,1,0,0,0,0,1,2,0,1,1,0,1,1,1,0,0
0,184.68421052631578,3509,134.96153846153845,87.725,18,25,1,0,4,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0
1,154.35135135135135,5711,146.43589743589743,217.018,36,38,0,1,4,0,0,2,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0
0,203.78947368421052,3872,56.94117647058823,259.424,18,67,0,0,2,1,0,4,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
0,123.325,4933,189.73076923076923,123.325,39,25,0,1,2,1,1,2,1,1,0,0,0,0,1,2,1,1,1,0,1,1,0,0,0
1,77.6,1940,31.80327868852459,116.4,24,60,0,1,4,0,1,4,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
0,108.46153846153847,1410,44.0625,43.71,12,31,0,0,2,1,1,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,64.3076923076923,836,34.833333333333336,19.228,12,23,0,0,4,0,0,2,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
0,308.0,6468,106.0327868852459,388.08,20,60,0,0,1,0,1,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,102.15789473684211,1941,53.916666666666664,67.935,18,35,0,0,4,0,0,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,116.30434782608695,2675,65.2439024390244,107.0,22,40,0,0,3,0,0,4,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
1,56.142857142857146,2751,70.53846153846153,104.538,48,38,0,1,4,0,0,3,0,1,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0
0,127.0204081632653,6224,122.03921568627452,311.2,48,50,0,0,4,1,0,4,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,146.29268292682926,5998,214.21428571428572,161.946,40,27,1,1,4,1,0,3,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
0,54.0,1188,29.7,46.332,21,39,0,0,2,1,0,4,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
1,252.52,6313,150.3095238095238,258.833,24,41,0,0,3,0,0,4,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,174.42857142857142,1221,43.607142857142854,32.967,6,27,0,1,1,0,0,2,0,1,1,1,0,0,1,2,0,0,0,0,1,0,0,0,1
0,115.68,2892,55.61538461538461,147.492,24,51,0,0,3,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1,122.48,3062,92.78787878787878,97.984,24,32,0,0,4,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
1,230.1,2301,100.04347826086956,50.622,9,22,0,0,2,0,0,4,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
0,395.3157894736842,7511,144.44230769230768,383.061,18,51,1,0,1,0,0,4,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1,96.76923076923077,1258,54.69565217391305,27.676,12,22,0,1,2,1,0,4,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1
1,28.68,717,13.036363636363637,38.718,24,54,0,0,4,0,0,4,0,1,1,0,0,0,1,2,0,0,0,0,1,0,1,1,0
0,154.9,1549,43.02777777777778,54.215,9,35,0,0,4,0,1,2,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0
1,63.88,1597,29.036363636363635,86.238,24,54,0,1,4,1,0,4,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0
0,94.47368421052632,1795,36.63265306122449,86.16,18,48,0,1,3,1,1,4,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0
0,203.42857142857142,4272,170.88,102.528,20,24,1,1,1,1,0,4,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,1,1
1,75.07692307692308,976,27.11111111111111,34.16,12,35,0,1,4,0,0,4,0,1,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0
0,574.7692307692307,7472,298.88,179.328,12,24,0,0,1,0,1,2,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,250.56756756756758,9271,370.84,222.504,36,24,1,0,2,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
0,84.28571428571429,590,21.85185185185185,15.34,6,26,0,0,3,1,1,3,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
1,71.53846153846153,930,14.090909090909092,60.45,12,65,0,1,4,0,1,4,0,1,1,1,0,0,1,4,1,1,0,0,1,0,0,0,0
0,215.88372093023256,9283,165.76785714285714,510.565,42,55,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,111.125,1778,65.85185185185185,46.228,15,26,0,0,2,1,1,1,1,1,0,0,1,0,0,2,0,0,0,1,0,0,1,1,0
0,100.77777777777777,907,33.592592592592595,23.582,8,26,0,0,3,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
0,69.14285714285714,484,16.689655172413794,13.552,6,28,0,0,3,1,1,3,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
0,260.2432432432432,9629,385.16,231.096,36,24,1,1,4,1,0,4,0,1,0,0,0,0,1,2,0,1,1,0,1,1,0,0,0
0,62.265306122448976,3051,55.472727272727276,164.754,48,54,1,0,3,1,0,4,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
0,80.22448979591837,3931,83.63829787234043,180.826,48,46,1,0,4,1,0,4,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0
0,200.86486486486487,7432,135.12727272727273,401.328,36,54,0,0,2,1,0,2,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
1,191.14285714285714,1338,21.238095238095237,82.956,6,62,0,0,1,0,1,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,222.0,1554,62.16,37.296,6,24,0,1,1,1,0,2,0,1,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0
0,428.56756756756755,15857,360.3863636363636,681.851,36,43,1,0,2,1,0,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,70.78947368421052,1345,49.81481481481482,34.97,18,26,1,0,4,1,1,3,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
1,84.6923076923077,1101,39.32142857142857,29.727,12,27,0,0,3,1,1,2,0,1,0,1,0,0,1,2,0,0,0,0,1,0,1,0,0
0,232.0,3016,120.64,72.384,12,24,0,0,3,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
0,73.29729729729729,2712,64.57142857142857,111.192,36,41,1,0,2,1,0,2,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1
0,81.22222222222223,731,15.229166666666666,34.357,8,47,1,1,4,1,1,4,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0
1,198.94736842105263,3780,105.0,132.3,18,35,0,1,3,1,0,2,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1
0,72.81818181818181,1602,51.67741935483871,48.06,21,30,1,1,4,1,0,3,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0
0,208.73684210526315,3966,116.6470588235294,130.878,18,33,1,1,1,1,1,4,0,0,0,0,0,1,0,3,0,0,0,1,1,0,1,1,0
1,219.21052631578948,4165,112.56756756756756,149.94,18,36,0,0,2,1,0,2,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0
0,225.27027027027026,8335,173.64583333333334,391.745,36,47,1,0,3,0,0,4,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,136.3469387755102,6681,171.30769230769232,253.878,48,38,0,0,4,0,0,4,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1,95.0,2375,52.77777777777778,104.5,24,44,0,0,4,0,0,2,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0
0,64.0,1216,50.666666666666664,27.968,18,23,1,0,4,1,0,3,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0
0,256.8695652173913,11816,393.8666666666667,342.664,45,29,1,0,2,1,0,4,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0
0,203.36,5084,118.23255813953489,213.528,24,42,0,0,2,0,0,4,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
0,145.4375,2327,89.5,58.175,15,25,0,0,2,1,1,3,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0
0,83.23076923076923,1082,22.081632653061224,51.936,12,48,1,0,4,1,0,4,0,0,0,1,0,1,1,2,0,1,0,0,1,0,1,0,0
1,68.15384615384616,886,40.27272727272727,18.606,12,21,0,0,4,0,0,2,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0
1,120.2,601,25.041666666666668,13.823,4,23,0,0,1,1,1,3,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,118.28,2957,46.203125,186.291,24,63,1,1,4,1,0,4,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0
1,104.44,2611,55.5531914893617,120.106,24,46,0,1,4,1,1,3,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0
0,139.97297297297297,5179,172.63333333333333,150.191,36,29,1,0,4,1,0,2,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
1,136.04545454545453,2993,103.20689655172414,83.804,21,28,0,0,3,1,1,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1,102.26315789473684,1943,80.95833333333333,44.689,18,23,0,0,4,1,1,4,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
1,62.36,1559,30.568627450980394,77.95,24,50,0,0,4,1,0,4,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0
1,180.10526315789474,3422,71.29166666666667,160.834,18,47,0,0,4,1,0,4,0,0,0,0,0,1,1,3,0,1,0,0,1,0,0,1,1
0,180.72727272727272,3976,110.44444444444444,139.16,21,35,0,0,2,0,0,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1
1,355.8421052631579,6761,97.98550724637681,459.748,18,68,0,0,2,0,0,4,0,1,1,0,0,0,0,2,0,1,0,0,1,0,1,1,0
1,49.96,1249,43.06896551724138,34.972,24,28,0,0,4,1,1,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
0,136.4,1364,22.733333333333334,80.476,9,59,1,0,3,1,1,4,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0
0,54.53846153846154,709,12.224137931034482,40.413,12,57,1,0,4,1,1,4,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
0,106.42857142857143,2235,65.73529411764706,73.755,20,33,1,1,4,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0
1,161.68,4042,91.86363636363636,173.806,24,43,0,1,3,0,0,4,0,1,1,0,0,0,1,2,0,1,0,0,1,1,0,1,0
1,91.9375,1471,40.861111111111114,51.485,15,35,0,1,4,1,0,4,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0
0,75.89473684210526,1442,43.696969696969695,46.144,18,32,1,0,4,1,0,4,0,1,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0
1,293.9189189189189,10875,236.41304347826087,489.375,36,45,0,0,2,1,0,2,0,1,0,0,0,0,1,2,0,1,1,0,1,0,1,0,0
1,58.96,1474,43.35294117647059,48.642,24,33,0,0,4,0,1,3,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
1,81.27272727272727,894,21.804878048780488,35.76,10,40,0,0,4,0,0,3,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0
1,208.9375,3343,115.27586206896552,93.604,15,28,0,1,4,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
0,247.4375,3959,131.96666666666667,114.811,15,29,1,0,3,1,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0
1,357.7,3577,132.4814814814815,93.002,9,26,0,0,1,0,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1,232.16,5804,207.28571428571428,156.708,24,27,0,1,4,0,1,2,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0
1,114.15789473684211,2169,74.79310344827586,60.732,18,28,0,0,4,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,97.56,2439,67.75,85.365,24,35,1,0,4,1,1,4,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0
1,161.64285714285714,4526,137.15151515151516,144.832,27,32,0,1,4,0,1,2,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,1
1,200.9090909090909,2210,85.0,55.25,10,25,0,0,2,1,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,138.8125,2221,105.76190476190476,44.42,15,20,0,0,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
0,125.73684210526316,2389,85.32142857142857,64.503,18,27,1,0,4,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0
1,256.2307692307692,3331,77.46511627906976,139.902,12,42,0,1,2,1,0,4,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
1,200.24324324324326,7409,194.97368421052633,274.133,36,37,0,0,3,0,0,2,0,1,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0
0,50.15384615384615,652,26.08,15.648,12,24,1,0,4,1,0,4,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1,207.51351351351352,7678,187.26829268292684,307.12,36,40,0,0,2,0,0,4,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,0,1
0,191.85714285714286,1343,28.574468085106382,61.778,6,46,0,1,1,1,1,4,0,1,0,1,0,0,1,2,0,1,0,0,1,0,1,0,0
0,55.28,1382,51.18518518518518,35.932,24,26,1,1,4,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,1,1,0,1,0
1,54.625,874,34.96,20.976,15,24,0,0,4,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0
0,276.15384615384613,3590,119.66666666666667,104.11,12,29,1,0,2,1,0,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
0,110.16666666666667,1322,32.24390243902439,52.88,11,40,0,1,4,0,0,4,1,1,0,1,0,0,1,2,0,0,0,1,1,0,1,0,0
0,102.10526315789474,1940,52.432432432432435,69.84,18,36,1,0,3,1,0,4,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0
1,97.16216216216216,3595,123.96551724137932,100.66,36,28,0,0,4,1,0,2,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0
0,142.2,1422,50.785714285714285,38.394,9,27,1,0,3,1,0,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
1,217.48387096774192,6742,182.21621621621622,242.712,30,36,0,1,2,0,0,3,0,1,1,0,0,0,1,2,1,1,1,0,1,1,0,0,0
1,312.56,7814,200.35897435897436,296.932,24,38,0,0,3,1,0,3,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
1,371.08,9277,189.3265306122449,445.296,24,48,0,0,2,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,70.35483870967742,2181,58.945945945945944,78.516,30,36,0,1,4,0,1,4,1,1,1,0,0,0,1,2,0,1,1,0,1,0,1,0,0
1,57.78947368421053,1098,16.636363636363637,71.37,18,65,0,1,4,1,0,4,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0
0,162.28,4057,92.20454545454545,174.451,24,43,0,0,3,1,0,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1
0,61.15384615384615,795,14.722222222222221,42.135,12,53,1,0,4,1,0,4,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
0,113.0,2825,80.71428571428571,96.05,24,34,0,1,4,0,0,3,1,1,1,0,0,0,1,2,0,1,0,0,1,1,0,1,0
0,319.83673469387753,15672,653.0,360.456,48,23,0,0,2,1,0,2,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
1,178.75675675675674,6614,188.97142857142856,224.876,36,34,0,1,4,1,0,4,0,1,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0
1,269.7931034482759,7824,190.82926829268294,312.96,28,40,0,0,3,0,1,4,0,0,1,0,1,1,0,2,0,1,1,0,1,0,0,0,0
0,87.21428571428571,2442,55.5,105.006,27,43,1,1,4,1,0,4,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0
1,114.3125,1829,38.91489361702128,84.134,15,46,0,1,4,1,0,4,0,1,0,0,0,0,1,2,1,1,0,0,1,0,0,1,0
0,167.0,2171,55.666666666666664,82.498,12,38,1,1,4,1,0,4,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,0
0,156.75675675675674,5800,165.71428571428572,197.2,36,34,0,1,3,1,0,4,1,1,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0
1,61.526315789473685,1169,38.96666666666667,33.901,18,29,0,1,4,0,0,3,0,1,1,0,0,0,1,2,1,1,0,0,1,0,0,1,0
1,241.8108108108108,8947,279.59375,277.357,36,31,0,0,3,0,0,2,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0
0,118.45454545454545,2606,89.86206896551724,72.968,21,28,1,0,4,1,0,4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1,122.46153846153847,1592,44.22222222222222,55.72,12,35,0,1,3,0,0,2,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1
1,136.625,2186,64.29411764705883,72.138,15,33,0,0,1,0,1,4,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1
0,218.57894736842104,4153,96.5813953488372,174.426,18,42,1,0,2,1,0,3,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
0,154.41176470588235,2625,59.65909090909091,112.875,16,43,1,1,2,1,0,4,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
1,165.95238095238096,3485,77.44444444444444,153.34,20,44,0,1,2,0,1,4,0,1,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0
1,283.1621621621622,10477,243.65116279069767,440.034,36,42,0,1,2,0,0,4,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0
1,86.625,1386,33.80487804878049,55.44,15,40,0,0,4,0,1,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1,51.12,1278,34.54054054054054,46.008,24,36,0,0,4,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
0,85.15384615384616,1107,52.714285714285715,22.14,12,20,1,0,2,1,1,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
0,171.04545454545453,3763,150.52,90.312,21,24,1,0,2,0,1,2,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0
0,100.29729729729729,3711,132.53571428571428,100.197,36,27,0,0,2,0,0,2,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0
1,224.625,3594,76.46808510638297,165.324,15,46,0,0,1,1,0,2,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0
0,319.5,3195,93.97058823529412,105.435,9,33,0,0,1,0,1,2,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0
1,120.37837837837837,4454,127.25714285714285,151.436,36,34,0,0,4,1,1,4,0,1,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0
0,189.44,4736,182.15384615384616,118.4,24,25,0,1,2,1,0,4,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1
0,96.48387096774194,2991,115.03846153846153,74.775,30,25,0,0,2,0,0,4,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
1,178.5,2142,73.86206896551724,59.976,11,28,0,0,1,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0,126.44,3161,98.78125,97.991,24,31,1,0,4,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,376.0,18424,558.3030303030303,589.568,48,32,0,0,1,1,0,2,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
1,258.90909090909093,2848,86.3030303030303,91.136,10,32,0,0,1,0,1,2,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
0,2128.0,14896,215.8840579710145,1012.928,6,68,1,0,1,1,0,4,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
0,94.36,2359,69.38235294117646,77.847,24,33,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
0,133.8,3345,83.625,130.455,24,39,1,0,4,1,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,95.63157894736842,1817,62.6551724137931,50.876,18,28,0,1,4,1,0,2,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,1,1
1,260.18367346938777,12749,335.5,471.713,48,37,0,0,4,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
0,136.6,1366,59.391304347826086,30.052,9,22,1,0,3,1,0,4,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
0,154.0,2002,64.58064516129032,60.06,12,30,0,0,3,1,0,4,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0
0,274.88,6872,122.71428571428571,377.96,24,55,1,0,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1
0,53.61538461538461,697,14.829787234042554,32.062,12,46,1,0,4,1,0,2,0,0,0,1,1,1,1,2,0,1,0,0,1,0,1,0,0
0,55.21052631578947,1049,47.68181818181818,22.029,18,21,1,1,4,1,0,4,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
0,210.14285714285714,10297,257.425,401.583,48,39,1,0,4,1,0,4,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0
1,60.225806451612904,1867,31.64406779661017,108.286,30,58,0,0,4,0,0,4,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0
0,103.38461538461539,1344,30.545454545454547,57.792,12,43,1,0,4,1,1,2,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0
0,69.88,1747,69.88,41.928,24,24,1,0,4,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
0,167.0,1670,72.6086956521739,36.74,9,22,0,0,4,1,0,2,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0
1,122.4,1224,39.483870967741936,36.72,9,30,0,1,3,1,1,1,0,1,0,1,0,0,1,2,0,1,0,0,1,0,1,0,0
1,40.15384615384615,522,12.13953488372093,21.924,12,42,0,1,4,0,0,4,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,0
0,115.23076923076923,1498,62.416666666666664,34.454,12,23,1,0,4,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0
0,61.903225806451616,1919,61.903225806451616,57.57,30,30,0,0,4,0,0,3,1,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0
0,74.5,745,25.689655172413794,20.86,9,28,0,0,3,1,1,2,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
0,294.7142857142857,2063,66.54838709677419,61.89,6,30,0,0,4,1,0,3,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,103.08196721311475,6288,146.2325581395349,264.096,60,42,0,0,4,1,0,4,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1,273.68,6842,145.5744680851064,314.732,24,46,0,1,2,0,0,4,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1,271.3076923076923,3527,76.67391304347827,158.715,12,45,0,0,2,0,0,3,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0
