Duration,Credit_Amount,Installment_Rate,Residence_Since,Age,Existing_Credits,Num_Dependents,Risk,age_young,age_middle,age_senior,credit_low,credit_medium,credit_high,duration_short,duration_medium,duration_long,credit_duration_ratio,credit_age_ratio,age_credit_interaction,Status_Account_A11,Status_Account_A12,Status_Account_A13,Status_Account_A14,Credit_History_A30,Credit_History_A31,Credit_History_A32,Credit_History_A33,Credit_History_A34,Purpose_A40,Purpose_A41,Purpose_A410,Purpose_A42,Purpose_A43,Purpose_A44,Purpose_A45,Purpose_A46,Purpose_A48,Purpose_A49,Savings_A61,Savings_A62,Savings_A63,Savings_A64,Savings_A65,Employment_A71,Employment_A72,Employment_A73,Employment_A74,Employment_A75,Personal_Status_A91,Personal_Status_A92,Personal_Status_A93,Personal_Status_A94,Other_Debtors_A101,Other_Debtors_A102,Other_Debtors_A103,Property_A121,Property_A122,Property_A123,Property_A124,Other_Plans_A141,Other_Plans_A142,Other_Plans_A143,Housing_A151,Housing_A152,Housing_A153,Job_A171,Job_A172,Job_A173,Job_A174,Telephone_A191,Telephone_A192,Foreign_Worker_A201,Foreign_Worker_A202
30,3832,2,1,22,1,1,0,1,0,0,0,1,0,0,0,1,123.61290322580645,166.6086956521739,84.304,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,5943,1,1,44,2,1,1,0,1,0,0,0,1,0,1,0,237.72,132.06666666666666,261.492,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
15,1213,4,3,47,1,1,0,0,1,0,1,0,0,0,1,0,75.8125,25.270833333333332,57.011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
18,1568,3,4,24,1,1,0,1,0,0,1,0,0,0,1,0,82.52631578947368,62.72,37.632,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
24,1755,4,4,58,1,1,0,0,1,0,1,0,0,0,1,0,70.2,29.74576271186441,101.79,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
10,2315,3,4,52,1,1,0,0,1,0,1,0,0,1,0,0,210.45454545454547,43.679245283018865,120.38,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
12,1412,4,2,29,2,1,0,0,1,0,1,0,0,1,0,0,108.61538461538461,47.06666666666667,40.948,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
18,1295,4,1,27,2,1,0,0,1,0,1,0,0,0,1,0,68.15789473684211,46.25,34.965,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
36,12612,1,4,47,1,2,1,0,1,0,0,0,1,0,0,1,340.86486486486484,262.75,592.764,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
18,2249,4,3,30,1,2,0,0,1,0,1,0,0,0,1,0,118.36842105263158,72.54838709677419,67.47,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
12,1108,4,3,28,2,1,1,0,1,0,1,0,0,1,0,0,85.23076923076923,38.206896551724135,31.024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,618,4,4,56,1,1,0,0,1,0,1,0,0,1,0,0,47.53846153846154,10.842105263157896,34.608,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,1409,4,3,54,1,1,0,0,1,0,1,0,0,1,0,0,108.38461538461539,25.618181818181817,76.086,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,797,4,3,33,1,2,1,0,1,0,1,0,0,1,0,0,61.30769230769231,23.441176470588236,26.301,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
24,3617,4,4,20,2,1,0,1,0,0,0,1,0,0,1,0,144.68,172.23809523809524,72.34,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
12,1318,4,4,54,1,1,0,0,1,0,1,0,0,1,0,0,101.38461538461539,23.963636363636365,71.172,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
54,15945,3,4,58,1,1,1,0,1,0,0,0,1,0,0,1,289.90909090909093,270.2542372881356,924.81,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
12,2012,4,2,61,1,1,0,0,0,1,1,0,0,1,0,0,154.76923076923077,32.45161290322581,122.732,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,2622,4,4,34,1,1,0,0,1,0,0,1,0,0,1,0,138.0,74.91428571428571,89.148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
36,2337,4,4,36,1,1,0,0,1,0,1,0,0,0,0,1,63.16216216216216,63.16216216216216,84.132,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
20,7057,3,4,36,2,2,0,0,1,0,0,0,1,0,1,0,336.04761904761904,190.72972972972974,254.052,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
24,1469,4,4,41,1,1,0,0,1,0,1,0,0,0,1,0,58.76,34.976190476190474,60.229,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
36,2323,4,4,24,1,1,0,1,0,0,1,0,0,0,0,1,62.78378378378378,92.92,55.752,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
6,932,3,2,24,1,1,0,1,0,0,1,0,0,1,0,0,133.14285714285714,37.28,22.368,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
9,1919,4,3,35,1,1,0,0,1,0,1,0,0,1,0,0,191.9,53.30555555555556,67.165,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
12,2445,2,4,26,1,1,0,0,1,0,1,0,0,1,0,0,188.07692307692307,90.55555555555556,63.57,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
24,11938,2,3,39,2,2,1,0,1,0,0,0,1,0,1,0,477.52,298.45,465.582,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
18,6458,2,4,39,2,2,1,0,1,0,0,0,1,0,1,0,339.89473684210526,161.45,251.862,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
12,6078,2,2,32,1,1,0,0,1,0,0,0,1,1,0,0,467.53846153846155,184.1818181818182,194.496,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,7721,1,2,30,1,1,0,0,1,0,0,0,1,0,1,0,308.84,249.06451612903226,231.63,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
14,1410,1,2,35,1,1,0,0,1,0,1,0,0,0,1,0,94.0,39.166666666666664,49.35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
6,1449,1,2,31,2,2,0,0,1,0,1,0,0,1,0,0,207.0,45.28125,44.919,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
15,392,4,4,23,1,1,0,1,0,0,1,0,0,0,1,0,24.5,16.333333333333332,9.016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
18,6260,3,3,28,1,1,0,0,1,0,0,0,1,0,1,0,329.4736842105263,215.86206896551724,175.28,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
36,7855,4,2,25,2,1,1,0,1,0,0,0,1,0,0,1,212.2972972972973,302.11538461538464,196.375,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
12,1680,3,1,35,1,1,0,0,1,0,1,0,0,1,0,0,129.23076923076923,46.666666666666664,58.8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
48,3578,4,1,47,1,1,0,0,1,0,0,1,0,0,0,1,73.0204081632653,74.54166666666667,168.166,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
42,7174,4,3,30,1,1,1,0,1,0,0,0,1,0,0,1,166.8372093023256,231.41935483870967,215.22,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
10,2132,2,3,27,2,1,0,0,1,0,1,0,0,1,0,0,193.8181818181818,76.14285714285714,57.564,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
33,4281,1,4,23,2,1,1,1,0,0,0,1,0,0,0,1,125.91176470588235,178.375,98.463,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,2366,3,3,36,1,1,0,0,1,0,1,0,0,1,0,0,182.0,63.945945945945944,85.176,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21,1835,3,2,25,2,1,1,0,1,0,1,0,0,0,1,0,83.4090909090909,70.57692307692308,45.875,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
24,3868,4,2,41,2,1,0,0,1,0,0,1,0,0,1,0,154.72,92.0952380952381,158.588,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
12,1768,3,2,24,1,1,0,1,0,0,1,0,0,1,0,0,136.0,70.72,42.432,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
10,781,4,4,63,2,1,0,0,0,1,1,0,0,1,0,0,71.0,12.203125,49.203,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
18,1924,4,3,27,1,1,1,0,1,0,1,0,0,0,1,0,101.26315789473684,68.71428571428571,51.948,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
12,2121,4,2,30,2,1,0,0,1,0,1,0,0,1,0,0,163.15384615384616,68.41935483870968,63.63,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,701,4,2,40,1,1,0,0,1,0,1,0,0,1,0,0,53.92307692307692,17.097560975609756,28.04,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
12,639,4,2,30,1,1,1,0,1,0,1,0,0,1,0,0,49.15384615384615,20.612903225806452,19.17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,1860,4,2,34,2,1,0,0,1,0,1,0,0,1,0,0,143.07692307692307,53.142857142857146,63.24,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
12,3499,3,2,29,2,1,1,0,1,0,0,1,0,1,0,0,269.15384615384613,116.63333333333334,101.471,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
48,8487,1,2,24,1,1,0,1,0,0,0,0,1,0,0,1,173.20408163265307,339.48,203.688,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
36,6887,4,3,29,1,1,1,0,1,0,0,0,1,0,0,1,186.13513513513513,229.56666666666666,199.723,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
15,2708,2,3,27,2,1,0,0,1,0,0,1,0,0,1,0,169.25,96.71428571428571,73.116,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
18,1984,4,4,47,2,1,0,0,1,0,1,0,0,0,1,0,104.42105263157895,41.333333333333336,93.248,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
60,10144,2,4,21,1,1,0,1,0,0,0,0,1,0,0,1,166.29508196721312,461.09090909090907,213.024,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,1240,4,2,38,2,1,0,0,1,0,1,0,0,1,0,0,95.38461538461539,31.794871794871796,47.12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
27,8613,2,2,27,2,1,0,0,1,0,0,0,1,0,0,1,307.60714285714283,307.60714285714283,232.551,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
12,766,4,3,66,1,1,1,0,0,1,1,0,0,1,0,0,58.92307692307692,11.432835820895523,50.556,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
15,2728,4,2,35,3,1,0,0,1,0,0,1,0,0,1,0,170.5,75.77777777777777,95.48,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
12,1881,2,2,44,1,1,0,0,1,0,1,0,0,1,0,0,144.69230769230768,41.8,82.764,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
6,709,2,2,27,1,1,0,0,1,0,1,0,0,1,0,0,101.28571428571429,25.321428571428573,19.143,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
36,4795,4,1,30,1,1,0,0,1,0,0,1,0,0,0,1,129.59459459459458,154.67741935483872,143.85,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
27,3416,3,2,27,1,1,0,0,1,0,0,1,0,0,0,1,122.0,122.0,92.232,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
18,2462,2,2,22,1,1,1,1,0,0,1,0,0,0,1,0,129.57894736842104,107.04347826086956,54.164,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
21,2288,4,4,23,1,1,0,1,0,0,1,0,0,0,1,0,104.0,95.33333333333333,52.624,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
48,3566,4,2,30,1,1,0,0,1,0,0,1,0,0,0,1,72.77551020408163,115.03225806451613,106.98,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6,860,1,4,39,2,1,0,0,1,0,1,0,0,1,0,0,122.85714285714286,21.5,33.54,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
12,682,4,3,51,2,1,0,0,1,0,1,0,0,1,0,0,52.46153846153846,13.115384615384615,34.782,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
36,5371,3,2,28,2,1,0,0,1,0,0,0,1,0,0,1,145.16216216216216,185.20689655172413,150.388,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
18,1582,4,4,46,2,1,0,0,1,0,1,0,0,0,1,0,83.26315789473684,33.659574468085104,72.772,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6,1346,2,4,42,1,2,0,0,1,0,1,0,0,1,0,0,192.28571428571428,31.302325581395348,56.532,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0
10,1924,1,4,38,1,1,0,0,1,0,1,0,0,1,0,0,174.9090909090909,49.333333333333336,73.112,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
36,5848,4,1,24,1,1,0,1,0,0,0,0,1,0,0,1,158.05405405405406,233.92,140.352,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
24,7758,2,4,29,1,1,0,0,1,0,0,0,1,0,1,0,310.32,258.6,224.982,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
24,6967,4,4,36,1,1,0,0,1,0,0,0,1,0,1,0,278.68,188.2972972972973,250.812,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
12,1282,2,4,20,1,1,1,1,0,0,1,0,0,1,0,0,98.61538461538461,61.04761904761905,25.64,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
9,1288,3,4,48,2,2,0,0,1,0,1,0,0,1,0,0,128.8,26.285714285714285,61.824,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
12,339,4,1,45,1,1,0,0,1,0,1,0,0,1,0,0,26.076923076923077,7.369565217391305,15.255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
24,3512,2,3,38,2,1,0,0,1,0,0,1,0,0,1,0,140.48,90.05128205128206,133.456,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
6,1898,1,2,34,2,2,0,0,1,0,1,0,0,1,0,0,271.14285714285717,54.22857142857143,64.532,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
24,2872,3,4,36,1,2,0,0,1,0,0,1,0,0,1,0,114.88,77.62162162162163,103.392,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
18,1055,4,1,30,2,1,0,0,1,0,1,0,0,0,1,0,55.526315789473685,34.03225806451613,31.65,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
